DATE,USDEUR,USDJPY,USDGBP,USDCHF,USDAUD,USDCAD,USDHKD,USDNZD,USDSEK,USDSGD,USDNOK,USDKRW,USDTRY,USDMXN
2013-02-25,1.3172,93.35,1.5112,0.9314,1.0284,1.0264,3.098,0.838,6.4319,1.2387,5.6747,1086.0,3.098,3.098
2013-02-26,1.3054,91.38,1.5125,0.9326,1.0208,1.0279,3.1,0.8248,6.4764,1.2397,5.7167,1089.82,3.1,3.1
2013-02-27,1.3104,91.88,1.5134,0.931,1.0202,1.0249,3.1,0.8234,6.4514,1.2375,5.7047,1084.99,3.1,3.1
2013-02-28,1.3079,92.36,1.5192,0.9336,1.0241,1.0286,3.091,0.8286,6.4518,1.2369,5.7209,1083.9,3.091,3.091
2013-03-01,1.2988,93.38,1.5033,0.9448,1.021,1.0285,3.093,0.8248,6.4531,1.2396,5.7599,1083.9,3.093,3.093
2013-03-04,1.2996,93.32,1.5084,0.9423,1.0164,1.0298,3.1055,0.8231,6.4349,1.2469,5.7218,1090.8,3.1055,3.1055
2013-03-05,1.3019,93.39,1.5098,0.9433,1.0237,1.0289,3.101,0.8296,6.3917,1.2473,5.7125,1086.58,3.101,3.101
2013-03-06,1.299,93.64,1.5036,0.947,1.0248,1.0314,3.1035,0.8292,6.4095,1.2477,5.7075,1084.36,3.1035,3.1035
2013-03-07,1.3098,95.0,1.5032,0.9432,1.0263,1.0303,3.106,0.827,6.3412,1.2457,5.673,1087.49,3.106,3.106
2013-03-08,1.2992,96.0,1.4926,0.9535,1.0227,1.0273,3.1045,0.8201,6.4007,1.2483,5.7242,1089.15,3.1045,3.1045
2013-03-11,1.3014,96.12,1.4898,0.9496,1.0264,1.0268,3.1105,0.8251,6.4013,1.2493,5.7268,1093.9,3.1105,3.1105
2013-03-12,1.3023,95.96,1.4877,0.9472,1.0317,1.0259,3.1075,0.8256,6.3674,1.2475,5.7136,1095.28,3.1075,3.1075
2013-03-13,1.2949,96.0,1.4925,0.9518,1.0294,1.0272,3.1075,0.8241,6.423,1.249,5.751,1098.42,3.1075,3.1075
2013-03-14,1.2974,96.16,1.5039,0.9512,1.0387,1.0263,3.111,0.8203,6.4522,1.2495,5.8019,1107.49,3.111,3.111
2013-03-15,1.3076,95.26,1.5124,0.9396,1.0398,1.0202,3.1195,0.8267,6.3968,1.2485,5.7756,1110.62,3.1195,3.1195
2013-03-18,1.2956,94.92,1.5113,0.9449,1.0393,1.0218,3.13,0.8245,6.4349,1.2494,5.7886,1114.19,3.13,3.13
2013-03-19,1.2888,94.85,1.5118,0.946,1.0363,1.0272,3.1215,0.8239,6.4604,1.2518,5.8319,1112.93,3.1215,3.1215
2013-03-20,1.295,95.51,1.5133,0.9439,1.0389,1.0268,3.121,0.8221,6.4635,1.2514,5.8429,1115.62,3.121,3.121
2013-03-21,1.2928,95.06,1.518,0.9454,1.0439,1.0239,3.12,0.8328,6.4769,1.2488,5.8411,1115.41,3.12,3.12
2013-03-22,1.2996,94.48,1.5239,0.9402,1.0447,1.0224,3.111,0.8352,6.484,1.2486,5.8073,1119.2,3.111,3.111
2013-03-25,1.2881,94.34,1.5184,0.9473,1.0452,1.0217,3.097,0.8347,6.5229,1.2443,5.8396,1110.88,3.097,3.097
2013-03-26,1.2858,94.22,1.5156,0.9484,1.0484,1.0167,3.095,0.838,6.4969,1.2408,5.8409,1107.36,3.095,3.095
2013-03-27,1.2782,94.38,1.5112,0.9534,1.0435,1.0169,3.1,0.8359,6.5152,1.2432,5.8549,1111.09,3.1,3.1
2013-03-28,1.2842,94.02,1.5184,0.9468,1.0427,1.0155,3.097,0.8382,6.5015,1.2406,5.8326,1113.14,3.097,3.097
2013-03-29,1.2816,94.16,1.5193,0.949,1.0409,1.0174,3.093,0.836,6.528,1.24,5.8446,1112.48,3.093,3.093
2013-04-01,1.2857,93.3,1.5232,0.946,1.0421,1.0166,3.092,0.8377,6.5094,1.2401,5.8143,1114.38,3.092,3.092
2013-04-02,1.2836,93.43,1.5113,0.9485,1.0457,1.0147,3.087,0.8426,6.4765,1.2387,5.8115,1117.87,3.087,3.087
2013-04-03,1.2847,92.96,1.514,0.9451,1.0481,1.0134,3.082,0.8442,6.4989,1.2375,5.8043,1116.68,3.082,3.082
2013-04-04,1.2854,96.12,1.5198,0.9458,1.0397,1.0139,3.075,0.8381,6.5565,1.2416,5.811,1123.57,3.075,3.075
2013-04-05,1.3027,96.86,1.5336,0.9324,1.0385,1.019,3.0566,0.8421,6.4423,1.2404,5.7204,1136.82,3.0566,3.0566
2013-04-08,1.3008,98.9,1.5257,0.9346,1.0389,1.0199,3.059,0.8454,6.419,1.2414,5.7435,1140.34,3.059,3.059
2013-04-09,1.3092,99.02,1.5317,0.9317,1.049,1.0162,3.035,0.8512,6.3896,1.2391,5.7083,1139.19,3.035,3.035
2013-04-10,1.306,99.61,1.5315,0.9333,1.0539,1.0148,3.0285,0.8567,6.3894,1.2374,5.7452,1135.35,3.0285,3.0285
2013-04-11,1.3124,99.42,1.5403,0.9294,1.0564,1.0107,3.034,0.865,6.3406,1.2367,5.7029,1128.85,3.034,3.034
2013-04-12,1.3094,98.98,1.5373,0.929,1.0503,1.0134,3.041,0.8572,6.3627,1.2366,5.7188,1129.24,3.041,3.041
2013-04-15,1.3082,98.0,1.532,0.9303,1.0393,1.0208,3.04,0.8487,6.3783,1.2364,5.7281,1119.0,3.04,3.04
2013-04-16,1.3141,97.86,1.5316,0.9256,1.0366,1.0226,3.039,0.8488,6.3789,1.2355,5.7377,1114.0,3.039,3.039
2013-04-17,1.3049,97.74,1.5255,0.9306,1.0306,1.0263,3.029,0.8457,6.4979,1.2354,5.7934,1121.0,3.029,3.029
2013-04-18,1.3072,98.22,1.5282,0.9306,1.0301,1.0257,3.032,0.8422,6.5285,1.2355,5.8119,1119.48,3.032,3.032
2013-04-19,1.3066,99.28,1.5254,0.9324,1.0297,1.0264,3.0346,0.8436,6.5288,1.2369,5.8161,1119.03,3.0346,3.0346
2013-04-22,1.305,99.29,1.5262,0.9349,1.0255,1.0262,3.047,0.8406,6.5296,1.2402,5.8504,1119.51,3.047,3.047
2013-04-23,1.3012,99.43,1.5267,0.9427,1.0262,1.0259,3.056,0.8409,6.6267,1.2415,5.9034,1119.53,3.056,3.056
2013-04-24,1.2997,99.39,1.5258,0.9484,1.0256,1.027,3.0475,0.8455,6.6347,1.2434,5.912,1117.94,3.0475,3.0475
2013-04-25,1.3004,99.42,1.5434,0.9455,1.0308,1.0193,3.035,0.8517,6.6155,1.2393,5.8797,1111.35,3.035,3.035
2013-04-26,1.3024,97.84,1.5479,0.9414,1.0275,1.017,3.033,0.8509,6.5722,1.2364,5.8506,1111.1,3.033,3.033
2013-04-29,1.309,98.09,1.5497,0.937,1.0348,1.0138,3.0315,0.8565,6.5487,1.2339,5.8257,1104.0,3.0315,3.0315
2013-04-30,1.3168,97.52,1.5539,0.9298,1.0372,1.0072,3.0415,0.858,6.4817,1.232,5.7674,1101.52,3.0415,3.0415
2013-05-01,1.3192,97.28,1.5578,0.9268,1.0285,1.0083,3.0415,0.8494,6.4734,1.2331,5.7601,1100.35,3.0415,3.0415
2013-05-02,1.3066,97.96,1.5519,0.9348,1.026,1.0083,3.0493,0.8497,6.53,1.235,5.7982,1101.4,3.0493,3.0493
2013-05-03,1.3112,99.1,1.5563,0.934,1.0313,1.0077,3.033,0.8538,6.4944,1.2341,5.7944,1096.67,3.033,3.033
2013-05-06,1.3067,99.35,1.5538,0.9393,1.0248,1.0074,2.976,0.8509,6.5375,1.2313,5.8294,1094.34,2.976,2.976
2013-05-07,1.3085,99.0,1.5468,0.9402,1.0162,1.0051,2.981,0.8443,6.5218,1.233,5.8385,1090.0,2.981,2.981
2013-05-08,1.3177,98.9,1.5563,0.9349,1.0183,1.0023,2.962,0.8394,6.4925,1.2274,5.7462,1086.0,2.962,2.962
2013-05-09,1.3105,99.29,1.5502,0.9406,1.0192,1.0026,2.9725,0.8446,6.5058,1.2291,5.751,1091.12,2.9725,2.9725
2013-05-10,1.2955,101.74,1.5334,0.9594,0.9987,1.0123,2.985,0.8274,6.6185,1.2389,5.818,1106.0,2.985,2.985
2013-05-13,1.2981,101.84,1.5291,0.9576,0.9965,1.0108,2.995,0.8245,6.6067,1.2413,5.7987,1113.12,2.995,2.995
2013-05-14,1.2969,102.18,1.5258,0.9602,0.9903,1.0149,2.986,0.8214,6.644,1.2425,5.8109,1109.62,2.986,2.986
2013-05-15,1.2857,102.44,1.5198,0.968,0.9884,1.0173,3.002,0.8224,6.6792,1.2472,5.8567,1114.62,3.002,3.002
2013-05-16,1.2898,102.22,1.5302,0.9618,0.9846,1.0162,3.01,0.819,6.6465,1.2502,5.8166,1117.54,3.01,3.01
2013-05-17,1.2818,102.98,1.5173,0.9731,0.9737,1.0268,3.02,0.8082,6.7003,1.2568,5.8626,1117.3,3.02,3.02
2013-05-20,1.2865,102.54,1.5223,0.9675,0.9788,1.0272,3.0125,0.8153,6.6588,1.256,5.839,1118.19,3.0125,3.0125
2013-05-21,1.291,102.36,1.517,0.968,0.98,1.0277,3.017,0.8161,6.624,1.2602,5.7892,1110.62,3.017,3.017
2013-05-22,1.2864,103.52,1.5038,0.9814,0.9686,1.0331,3.02,0.8084,6.6328,1.2663,5.8128,1113.85,3.02,3.02
2013-05-23,1.2944,101.66,1.512,0.9668,0.9759,1.0315,3.033,0.8166,6.64,1.263,5.8322,1128.35,3.033,3.033
2013-05-24,1.292,100.98,1.5126,0.9621,0.9675,1.0322,3.033,0.8098,6.6503,1.2645,5.8315,1126.4,3.033,3.033
2013-05-27,,,,,,,,,,,,,,
2013-05-28,1.287,102.07,1.5061,0.9734,0.9642,1.0371,3.04,0.8094,6.6913,1.2684,5.8774,1128.07,3.04,3.04
2013-05-29,1.2944,100.91,1.5121,0.9613,0.9632,1.0369,3.078,0.8131,6.6492,1.2664,5.8947,1132.08,3.078,3.078
2013-05-30,1.3042,101.06,1.5207,0.9558,0.9662,1.0309,3.072,0.8076,6.5622,1.2604,5.8245,1127.9,3.072,3.072
2013-05-31,1.2988,100.83,1.5185,0.9583,0.9608,1.0337,3.094,0.7973,6.6221,1.2641,5.8623,1129.34,3.094,3.094
2013-06-03,1.3098,99.18,1.5349,0.9442,0.977,1.029,3.098,0.8099,6.5304,1.2501,5.799,1127.18,3.098,3.098
2013-06-04,1.3075,100.15,1.5304,0.9485,0.964,1.0348,3.093,0.7992,6.5691,1.2534,5.8123,1122.31,3.093,3.093
2013-06-05,1.3088,99.16,1.5392,0.9422,0.9533,1.0346,3.082,0.7945,6.5957,1.2484,5.8081,1118.55,3.082,3.082
2013-06-06,1.3248,97.76,1.5601,0.93,0.9592,1.024,3.0815,0.8012,6.5386,1.2454,5.7547,1118.9,3.0815,3.0815
2013-06-07,1.3242,97.2,1.5558,0.9342,0.9494,1.0208,3.092,0.7883,6.5607,1.2464,5.7649,1117.17,3.092,3.092
2013-06-10,1.3234,98.88,1.5556,0.9357,0.9469,1.0185,3.127,0.7911,6.5897,1.258,5.761,1127.38,3.127,3.127
2013-06-11,1.3278,96.82,1.5587,0.9271,0.9421,1.0191,3.146,0.7869,6.5834,1.2564,5.7908,1133.0,3.146,3.146
2013-06-12,1.3354,95.36,1.5697,0.9181,0.9513,1.0202,3.13,0.7976,6.4865,1.2516,5.7344,1127.76,3.13,3.13
2013-06-13,1.3314,94.29,1.5698,0.9234,0.9601,1.017,3.131,0.803,6.5075,1.251,5.763,1129.07,3.131,3.131
2013-06-14,1.333,94.34,1.5686,0.9222,0.9587,1.0175,3.114,0.8065,6.439,1.2515,5.7189,1127.2,3.114,3.114
2013-06-17,1.3341,94.87,1.5709,0.9254,0.9541,1.0175,3.131,0.7995,6.4713,1.2546,5.7308,1127.0,3.131,3.131
2013-06-18,1.3407,95.2,1.5625,0.9186,0.9493,1.0209,3.1535,0.8001,6.4444,1.2616,5.7295,1134.24,3.1535,3.1535
2013-06-19,1.3404,95.22,1.5657,0.9192,0.9536,1.0187,3.15,0.8042,6.3855,1.2564,5.7209,1130.25,3.15,3.15
2013-06-20,1.3214,98.18,1.5469,0.9296,0.9188,1.0383,3.1971,0.7727,6.583,1.2745,6.001,1145.9,3.1971,3.1971
2013-06-21,1.3113,97.48,1.5373,0.9354,0.9191,1.0467,3.202,0.7713,6.7003,1.2768,6.0966,1156.0,3.202,3.202
2013-06-24,1.3091,97.7,1.5404,0.9345,0.9236,1.0532,3.2201,0.7729,6.7776,1.2777,6.1593,1161.34,3.2201,3.2201
2013-06-25,1.308,97.87,1.5418,0.9388,0.9248,1.0512,3.183,0.773,6.735,1.2688,6.1294,1152.78,3.183,3.183
2013-06-26,1.3006,97.43,1.5332,0.9432,0.9291,1.0468,3.2025,0.7812,6.7185,1.2725,6.0993,1155.0,3.2025,3.2025
2013-06-27,1.3016,98.4,1.5235,0.9464,0.9282,1.0479,3.1735,0.7785,6.747,1.2672,6.0544,1147.69,3.1735,3.1735
2013-06-28,1.301,99.21,1.521,0.945,0.9165,1.0513,3.158,0.7755,6.7318,1.2682,6.0903,1141.45,3.158,3.158
2013-07-01,1.306,99.62,1.5247,0.9452,0.9247,1.0499,3.163,0.783,6.6636,1.2634,6.0734,1135.27,3.163,3.163
2013-07-02,1.3017,100.43,1.5171,0.9492,0.9158,1.0529,3.1685,0.776,6.6876,1.2694,6.0854,1133.8,3.1685,3.1685
2013-07-03,1.3005,99.82,1.5264,0.9475,0.9087,1.0521,3.1846,0.7779,6.6928,1.2719,6.0977,1140.95,3.1846,3.1846
2013-07-04,,,,,,,,,,,,,,
2013-07-05,1.2831,100.94,1.491,0.9624,0.907,1.0566,3.187,0.7711,6.8171,1.2811,6.263,1141.65,3.187,3.187
2013-07-08,1.2863,101.07,1.4932,0.9644,0.9114,1.0578,3.208,0.7803,6.7798,1.2807,6.1483,1147.94,3.208,3.208
2013-07-09,1.2774,101.08,1.4837,0.9736,0.9161,1.053,3.185,0.7857,6.7985,1.2801,6.1887,1141.25,3.185,3.185
2013-07-10,1.2846,100.1,1.4935,0.9682,0.9145,1.051,3.179,0.7794,6.7726,1.275,6.1401,1134.66,3.179,3.179
2013-07-11,1.3046,98.8,1.5127,0.9496,0.9149,1.0389,3.167,0.7802,6.6912,1.2614,6.0874,1124.21,3.167,3.167
2013-07-12,1.3048,99.39,1.5108,0.9468,0.9049,1.0393,3.174,0.7781,6.676,1.2627,6.07,1123.85,3.174,3.174
2013-07-15,1.3039,100.04,1.5088,0.9508,0.9086,1.0412,3.189,0.7804,6.6853,1.2641,6.0741,1121.06,3.189,3.189
2013-07-16,1.3144,99.37,1.5122,0.9408,0.9226,1.0388,3.187,0.7879,6.5934,1.2602,5.9965,1114.65,3.187,3.187
2013-07-17,1.3094,99.7,1.5184,0.9428,0.9209,1.0423,3.19,0.7894,6.5836,1.2613,6.01,1116.86,3.19,3.19
2013-07-18,1.3078,100.6,1.5193,0.9468,0.9152,1.0395,3.193,0.7884,6.5995,1.2677,6.001,1124.08,3.193,3.193
2013-07-19,1.3142,100.3,1.526,0.9401,0.92,1.0362,3.1925,0.7946,6.5397,1.2644,5.9695,1120.43,3.1925,3.1925
2013-07-22,1.3193,99.6,1.5366,0.9357,0.9252,1.0336,3.179,0.7964,6.4872,1.2605,5.9329,1118.46,3.179,3.179
2013-07-23,1.3212,99.76,1.5354,0.9368,0.9259,1.0305,3.177,0.7969,6.4521,1.2645,5.8876,1116.66,3.177,3.177
2013-07-24,1.3228,100.21,1.5367,0.9354,0.9186,1.0298,3.186,0.7944,6.4964,1.2678,5.9136,1115.52,3.186,3.186
2013-07-25,1.3234,99.56,1.5333,0.9336,0.9192,1.0283,3.196,0.8055,6.5185,1.2675,5.9311,1116.15,3.196,3.196
2013-07-26,1.3269,98.24,1.5368,0.9289,0.9242,1.0292,3.2065,0.8072,6.473,1.2647,5.9169,1112.55,3.2065,3.2065
2013-07-29,1.3262,97.8,1.5355,0.9308,0.921,1.0259,3.224,0.8025,6.4742,1.2661,5.9238,1112.21,3.224,3.224
2013-07-30,1.3266,98.02,1.5244,0.9298,0.906,1.0292,3.233,0.7975,6.5426,1.2696,5.9268,1115.79,3.233,3.233
2013-07-31,1.3282,98.35,1.5177,0.9284,0.8957,1.0287,3.245,0.7951,6.5284,1.2746,5.904,1122.66,3.245,3.245
2013-08-01,1.3217,99.3,1.5145,0.9353,0.8919,1.0338,3.241,0.7868,6.6039,1.2754,5.9465,1122.99,3.241,3.241
2013-08-02,1.3268,99.04,1.5277,0.9293,0.8901,1.0379,3.256,0.7823,6.6078,1.2718,5.9419,1123.85,3.256,3.256
2013-08-05,1.3257,98.54,1.5347,0.9302,0.8914,1.0394,3.23,0.7799,6.5902,1.27,5.9337,1113.5,3.23,3.23
2013-08-06,1.3296,97.85,1.5367,0.9266,0.8972,1.0378,3.245,0.7887,6.5633,1.2681,5.9244,1113.81,3.245,3.245
2013-08-07,1.3329,96.72,1.5514,0.9222,0.9014,1.0415,3.253,0.7977,6.5238,1.2674,5.913,1117.05,3.253,3.253
2013-08-08,1.3392,96.03,1.5555,0.9194,0.9111,1.0347,3.253,0.8036,6.4771,1.2591,5.8994,1112.25,3.253,3.253
2013-08-09,1.3338,96.24,1.5507,0.9221,0.9187,1.0302,3.253,0.8038,6.5064,1.2572,5.8572,1111.16,3.253,3.253
2013-08-12,1.3312,96.44,1.5475,0.9248,0.9177,1.0297,3.247,0.8036,6.5251,1.261,5.8634,1113.97,3.247,3.247
2013-08-13,1.3247,98.06,1.5451,0.934,0.9093,1.0345,3.257,0.7944,6.5481,1.2678,5.899,1118.22,3.257,3.257
